Academico do Porto,Carcavelinhos FC,1938-02-20,0,4
Sl Benfica,FC Porto,1938-02-20,3,1
FC Barreirense,Academica De Coimbra,1938-02-27,1,3
Os Belenenses,Sl Benfica,1938-02-27,2,1
Academico do Porto,FC Porto,1938-02-27,1,4
Carcavelinhos FC,Sporting CP,1938-02-27,1,3
Academica De Coimbra,Sl Benfica,1938-03-06,1,2
Carcavelinhos FC,FC Barreirense,1938-03-06,2,2
FC Porto,Os Belenenses,1938-03-06,5,2
Sporting CP,Academico do Porto,1938-03-06,6,0
FC Porto,Carcavelinhos FC,1938-03-13,3,1
Sl Benfica,Academico do Porto,1938-03-13,3,0
Os Belenenses,Academica De Coimbra,1938-03-13,5,0
FC Barreirense,Sporting CP,1938-03-13,2,2
Academica De Coimbra,FC Porto,1938-03-20,1,4
Carcavelinhos FC,Os Belenenses,1938-03-20,1,0
Academico do Porto,FC Barreirense,1938-03-20,4,1
Sporting CP,Sl Benfica,1938-03-20,2,2
Academico do Porto,Os Belenenses,1938-03-27,3,2
FC Barreirense,Sl Benfica,1938-03-27,1,2
Carcavelinhos FC,Academica De Coimbra,1938-03-27,2,1
Sporting CP,FC Porto,1938-03-27,6,1
Academica De Coimbra,Academico do Porto,1938-04-03,5,0
Os Belenenses,Sporting CP,1938-04-03,5,6
Sl Benfica,Carcavelinhos FC,1938-04-03,3,2
FC Porto,FC Barreirense,1938-04-03,3,1
Carcavelinhos FC,Academico do Porto,1938-04-10,2,0
FC Porto,Sl Benfica,1938-04-10,2,2
FC Barreirense,Os Belenenses,1938-04-10,2,1
Sporting CP,Academica De Coimbra,1938-04-10,7,1
Sporting CP,Carcavelinhos FC,1938-04-17,13,0
FC Porto,Academico do Porto,1938-04-17,7,2
Sl Benfica,Os Belenenses,1938-04-17,2,1
Academica De Coimbra,FC Barreirense,1938-04-24,1,0
Os Belenenses,FC Porto,1938-05-08,0,1
Academico do Porto,Sporting CP,1938-05-08,3,6
FC Barreirense,Carcavelinhos FC,1938-05-08,1,2
Sl Benfica,Academica De Coimbra,1938-05-08,3,1
FC Barreirense,Os Belenenses,1939-01-08,0,2
Casa Pia Ac,Academico do Porto,1939-01-08,1,3
Sl Benfica,Academica De Coimbra,1939-01-08,4,0
FC Porto,Sporting CP,1939-01-08,2,1
Os Belenenses,Casa Pia Ac,1939-01-15,7,1
Sporting CP,Sl Benfica,1939-01-15,0,1
FC Barreirense,Casa Pia Ac,1939-01-22,3,1
Os Belenenses,FC Porto,1939-01-22,1,3
Sporting CP,Academica De Coimbra,1939-01-22,3,1
Academico do Porto,Sl Benfica,1939-01-22,3,4
FC Porto,FC Barreirense,1939-01-29,6,1
Casa Pia Ac,Sporting CP,1939-01-29,2,4
Academica De Coimbra,Academico do Porto,1939-01-29,5,4
Sl Benfica,Os Belenenses,1939-01-29,3,4
Academico do Porto,FC Barreirense,1939-01-31,3,2
Os Belenenses,Academica De Coimbra,1939-02-05,8,1
Sporting CP,Academico do Porto,1939-02-05,7,0
FC Barreirense,Sl Benfica,1939-02-05,1,1
FC Porto,Casa Pia Ac,1939-02-05,10,0
Academica De Coimbra,FC Porto,1939-02-19,1,2
Academica De Coimbra,FC Barreirense,1939-02-26,3,1
Os Belenenses,Sporting CP,1939-02-26,0,2
Casa Pia Ac,Sl Benfica,1939-02-26,0,1
FC Porto,Academico do Porto,1939-02-26,4,0
Casa Pia Ac,Academica De Coimbra,1939-03-05,0,2
Academico do Porto,Os Belenenses,1939-03-05,3,1
FC Barreirense,Sporting CP,1939-03-05,0,3
Sl Benfica,FC Porto,1939-03-05,4,1
Sporting CP,FC Porto,1939-03-12,4,4
Academico do Porto,Casa Pia Ac,1939-03-12,1,0
Academica De Coimbra,Sl Benfica,1939-03-12,3,3
Os Belenenses,FC Barreirense,1939-03-12,1,2
FC Barreirense,Academico do Porto,1939-03-19,6,0
Casa Pia Ac,Os Belenenses,1939-03-19,2,3
Sl Benfica,Sporting CP,1939-03-19,1,4
