Olympique Marseille,FC Mulhouse,1934-07-01,8,3
Red Star Olympique,As Cannes,1934-07-01,2,1
Nimes Olympique,FC Mulhouse,1934-07-01,3,2
Lille OSC,Olympique Ales,1934-07-01,2,1
SC Fives Lille,FC Antibes,1934-07-01,2,1
Olympique Marseille,Olympique Ales,1934-07-01,3,2
Stade Rennes,Red Star Olympique,1934-07-01,3,1
FC Sete,RC Strasbourg,1934-07-01,1,0
Racing Club De France,Montpellier HSC,1934-07-01,1,0
Stade Rennes,FC Sochaux,1934-07-01,3,3
FC Sete,Lille OSC,1934-07-01,3,1
Red Star Olympique,FC Antibes,1934-07-01,2,2
Excelsior Roubaix,Racing Club De France,1934-07-01,5,3
Nimes Olympique,Olympique Ales,1934-07-01,1,1
FC Mulhouse,Racing Club De France,1934-07-01,3,1
As Cannes,RC Strasbourg,1934-07-01,0,1
RC Strasbourg,Excelsior Roubaix,1934-07-01,1,1
Olympique Ales,Racing Club De France,1934-07-01,7,2
Red Star Olympique,FC Sete,1934-07-01,3,4
Montpellier HSC,Nimes Olympique,1934-07-01,0,3
FC Sochaux,As Cannes,1934-07-01,4,2
FC Mulhouse,SC Fives Lille,1934-07-01,1,0
Lille OSC,Stade Rennes,1934-07-01,3,1
FC Antibes,Olympique Marseille,1934-07-01,1,7
FC Antibes,Nimes Olympique,1934-07-01,4,1
Montpellier HSC,Olympique Marseille,1934-07-01,3,2
RC Strasbourg,Stade Rennes,1934-07-01,2,1
Olympique Ales,SC Fives Lille,1934-07-01,2,1
SC Fives Lille,Montpellier HSC,1934-07-01,1,0
FC Antibes,RC Strasbourg,1934-07-01,1,3
FC Mulhouse,FC Antibes,1934-07-01,4,1
Olympique Marseille,Excelsior Roubaix,1934-07-01,2,4
Olympique Marseille,Stade Rennes,1934-07-01,4,1
Racing Club De France,FC Sete,1934-07-01,6,2
FC Sochaux,FC Antibes,1934-07-01,3,7
Lille OSC,FC Mulhouse,1934-07-01,0,1
Red Star Olympique,Montpellier HSC,1934-07-01,0,1
RC Strasbourg,Olympique Ales,1934-07-01,3,2
Excelsior Roubaix,SC Fives Lille,1934-07-01,0,1
As Cannes,Nimes Olympique,1934-07-01,1,0
Stade Rennes,Racing Club De France,1934-07-01,0,1
FC Sete,Olympique Marseille,1934-07-01,6,3
Lille OSC,FC Sochaux,1934-07-01,2,1
Red Star Olympique,RC Strasbourg,1934-07-01,1,3
Excelsior Roubaix,Nimes Olympique,1934-07-01,4,0
As Cannes,Excelsior Roubaix,1934-07-01,5,2
Olympique Marseille,Racing Club De France,1934-07-01,3,2
Nimes Olympique,SC Fives Lille,1934-07-01,1,4
Montpellier HSC,Olympique Ales,1934-07-01,0,3
As Cannes,Olympique Ales,1934-07-01,6,2
Nimes Olympique,Red Star Olympique,1934-07-01,2,1
Stade Rennes,Montpellier HSC,1934-07-01,4,1
SC Fives Lille,RC Strasbourg,1934-07-01,1,3
Excelsior Roubaix,FC Antibes,1934-07-01,1,4
Racing Club De France,Lille OSC,1934-07-01,3,0
FC Sete,FC Mulhouse,1934-07-01,2,0
FC Sochaux,Olympique Marseille,1934-07-01,4,0
As Cannes,Lille OSC,1934-07-01,1,2
Stade Rennes,FC Sete,1934-07-01,4,1
SC Fives Lille,As Cannes,1934-07-01,1,2
Montpellier HSC,RC Strasbourg,1934-07-01,0,0
Olympique Ales,Red Star Olympique,1934-07-01,3,2
FC Sete,Nimes Olympique,1934-07-01,2,2
Racing Club De France,As Cannes,1934-07-01,3,2
Racing Club De France,FC Sochaux,1934-07-01,1,2
FC Mulhouse,Excelsior Roubaix,1934-07-01,6,1
Nimes Olympique,Lille OSC,1934-07-01,1,2
FC Antibes,As Cannes,1934-07-01,1,1
SC Fives Lille,Red Star Olympique,1934-07-01,6,0
Olympique Ales,Stade Rennes,1934-07-01,3,2
RC Strasbourg,Olympique Marseille,1934-07-01,1,0
FC Sete,Montpellier HSC,1934-07-01,3,0
RC Strasbourg,FC Sochaux,1934-07-01,0,1
Red Star Olympique,Lille OSC,1934-07-01,1,1
As Cannes,Stade Rennes,1934-07-01,3,0
Excelsior Roubaix,FC Sete,1934-07-01,0,1
Montpellier HSC,FC Mulhouse,1934-07-01,5,3
Olympique Ales,FC Antibes,1934-07-01,2,1
SC Fives Lille,Olympique Marseille,1934-07-01,6,3
Nimes Olympique,Racing Club De France,1934-07-01,0,2
FC Mulhouse,RC Strasbourg,1934-07-01,4,1
FC Sochaux,Olympique Ales,1934-07-01,6,2
Lille OSC,Montpellier HSC,1934-07-01,4,1
FC Antibes,Racing Club De France,1934-07-01,2,5
Stade Rennes,Nimes Olympique,1934-07-01,2,0
Olympique Marseille,As Cannes,1934-07-01,2,2
FC Sete,SC Fives Lille,1934-07-01,4,0
Red Star Olympique,Excelsior Roubaix,1934-07-01,1,3
FC Antibes,Lille OSC,1934-07-01,1,0
Stade Rennes,SC Fives Lille,1934-07-01,3,1
Excelsior Roubaix,FC Sochaux,1934-07-01,0,1
FC Mulhouse,FC Sochaux,1934-07-01,1,5
FC Mulhouse,FC Sete,1934-07-01,1,1
FC Sete,FC Sochaux,1934-07-01,1,1
FC Sochaux,SC Fives Lille,1934-07-01,2,1
FC Mulhouse,Stade Rennes,1934-07-01,2,2
Lille OSC,Olympique Marseille,1934-07-01,5,0
FC Antibes,FC Sete,1934-07-01,1,0
Red Star Olympique,Racing Club De France,1934-07-01,1,2
Olympique Ales,Excelsior Roubaix,1934-07-01,0,3
RC Strasbourg,Nimes Olympique,1934-07-01,3,0
Montpellier HSC,As Cannes,1934-07-01,2,3
FC Sochaux,Nimes Olympique,1934-07-01,1,0
Olympique Ales,FC Sete,1934-07-01,3,0
Racing Club De France,RC Strasbourg,1934-07-01,2,2
Racing Club De France,FC Mulhouse,1934-07-01,2,3
Montpellier HSC,Excelsior Roubaix,1934-07-01,0,2
SC Fives Lille,Lille OSC,1934-07-01,2,1
Stade Rennes,FC Antibes,1934-07-01,4,1
Olympique Marseille,Red Star Olympique,1934-07-01,4,3
FC Sochaux,Red Star Olympique,1934-07-01,4,3
FC Mulhouse,Olympique Ales,1934-07-01,2,0
Lille OSC,RC Strasbourg,1934-07-01,2,1
FC Antibes,Montpellier HSC,1934-07-01,4,0
Stade Rennes,Excelsior Roubaix,1934-07-01,0,1
Nimes Olympique,Olympique Marseille,1934-07-01,1,1
FC Sete,As Cannes,1934-07-01,1,1
Racing Club De France,SC Fives Lille,1934-07-01,7,0
Montpellier HSC,FC Sochaux,1934-07-01,0,4
As Cannes,FC Mulhouse,1934-07-01,5,0
Red Star Olympique,FC Mulhouse,1934-07-01,3,1
Excelsior Roubaix,Lille OSC,1934-07-01,2,1
SC Fives Lille,Olympique Ales,1934-07-01,1,0
Lille OSC,As Cannes,1934-07-01,0,0
FC Mulhouse,Nimes Olympique,1934-07-01,6,0
FC Antibes,SC Fives Lille,1934-07-01,2,3
Olympique Ales,Olympique Marseille,1934-07-01,1,0
Red Star Olympique,Stade Rennes,1934-07-01,2,1
RC Strasbourg,FC Sete,1934-07-01,5,2
Montpellier HSC,Racing Club De France,1934-07-01,3,3
FC Sochaux,Stade Rennes,1934-07-01,2,1
FC Mulhouse,Olympique Marseille,1934-07-01,3,4
Lille OSC,FC Sete,1934-07-01,2,0
FC Antibes,Red Star Olympique,1934-07-01,1,1
Racing Club De France,Excelsior Roubaix,1934-07-01,3,1
As Cannes,Red Star Olympique,1934-07-01,6,2
Olympique Ales,Nimes Olympique,1934-07-01,2,4
Montpellier HSC,SC Fives Lille,1934-07-01,2,0
Excelsior Roubaix,RC Strasbourg,1934-07-01,1,2
Racing Club De France,Olympique Ales,1934-07-01,6,3
FC Sete,Red Star Olympique,1934-07-01,2,2
Nimes Olympique,Montpellier HSC,1934-07-01,4,5
As Cannes,FC Sochaux,1934-07-01,0,2
SC Fives Lille,FC Mulhouse,1934-07-01,0,2
Stade Rennes,Lille OSC,1934-07-01,4,0
Olympique Marseille,FC Antibes,1934-07-01,7,2
Nimes Olympique,FC Antibes,1934-07-01,3,1
Olympique Marseille,Montpellier HSC,1934-07-01,4,1
Stade Rennes,RC Strasbourg,1934-07-01,0,2
RC Strasbourg,As Cannes,1934-07-01,1,1
Olympique Ales,Lille OSC,1934-07-01,3,1
FC Sochaux,Excelsior Roubaix,1934-07-01,0,2
SC Fives Lille,Stade Rennes,1934-07-01,4,1
As Cannes,SC Fives Lille,1934-07-01,2,0
Nimes Olympique,Excelsior Roubaix,1934-07-01,1,1
Stade Rennes,Olympique Marseille,1934-07-01,1,1
FC Sete,Racing Club De France,1934-07-01,2,2
FC Antibes,FC Sochaux,1934-07-01,1,1
FC Mulhouse,Lille OSC,1934-07-01,1,0
Montpellier HSC,Red Star Olympique,1934-07-01,0,3
Olympique Ales,RC Strasbourg,1934-07-01,1,5
SC Fives Lille,Excelsior Roubaix,1934-07-01,0,0
Nimes Olympique,As Cannes,1934-07-01,1,2
Racing Club De France,Stade Rennes,1934-07-01,2,1
Olympique Marseille,FC Sete,1934-07-01,1,1
FC Sochaux,Lille OSC,1934-07-01,5,2
FC Antibes,FC Mulhouse,1934-07-01,1,1
RC Strasbourg,Red Star Olympique,1934-07-01,5,2
Excelsior Roubaix,As Cannes,1934-07-01,2,0
FC Sete,Stade Rennes,1934-07-01,2,0
Racing Club De France,Olympique Marseille,1934-07-01,5,1
SC Fives Lille,Nimes Olympique,1934-07-01,3,1
Olympique Ales,Montpellier HSC,1934-07-01,1,1
Olympique Ales,As Cannes,1934-07-01,5,1
Red Star Olympique,Nimes Olympique,1934-07-01,2,2
Montpellier HSC,Stade Rennes,1934-07-01,4,1
RC Strasbourg,SC Fives Lille,1934-07-01,2,1
FC Antibes,Excelsior Roubaix,1934-07-01,4,2
Lille OSC,Racing Club De France,1934-07-01,0,0
